-578.643	0.096	11720707cytbx_bcl1_0365
-578.642	0.084	11720720cytbx_bcl12_0460
-578.639	0.079	11720725cytbx_bcl17_0252
-578.638	0.059	11720708cytbx_bcl2_0135
-578.619	0.106	11720710cytbx_bcl4_0204
-578.600	0.091	11720720cytbx_bcl12_0004
-578.583	0.077	11720727cytbx_bcl19_0148
-578.559	0.116	11720711cytbx_bcl5_0473
-578.537	0.100	11720712cytbx_bcl6_0325
-578.536	0.082	11720711cytbx_bcl5_0279
-578.522	0.100	11720726cytbx_bcl18_0157
-578.517	0.099	11720715cytbx_bcl9_0280
-578.514	0.104	11720714cytbx_bcl8_0002
-578.513	0.118	11720722cytbx_bcl14_0338
-578.512	0.079	11720723cytbx_bcl15_0140
-578.509	0.093	11720712cytbx_bcl6_0165
-578.496	0.072	11720720cytbx_bcl12_0145
-578.490	0.101	11720707cytbx_bcl1_0066
-578.487	0.081	11720723cytbx_bcl15_0051
-578.481	0.063	11720726cytbx_bcl18_0269
